age,gender,sleep_hours,daily_steps,heart_rate,calories_burned,stress_level,water_intake,exercise_minutes,wellness_score
34.0,Female,7.4,14919.0,98.0,1974.0,5.0,1.46,114.0,68.26
53.0,Female,7.6,4192.0,72.0,1463.0,3.0,1.78,108.0,64.62
47.0,Female,8.2,1348.0,93.0,3223.0,3.0,3.36,28.0,60.22
69.0,Other,5.3,2238.0,63.0,2712.0,6.0,2.69,35.0,54.54
32.0,Female,7.1,10267.0,89.0,2949.0,2.0,3.12,113.0,87.43
74.0,Female,6.3,14416.0,63.0,2570.0,7.0,2.8,105.0,71.99
71.0,Female,6.7,16544.0,89.0,2249.0,9.0,1.18,127.0,65.12
28.0,Male,7.9,17344.0,72.0,1953.0,4.0,1.44,119.0,79.89
27.0,Male,8.1,11258.0,101.0,2850.0,6.0,1.61,81.0,71.95
48.0,Male,8.6,11805.0,100.0,3229.0,10.0,1.73,125.0,58.47
20.0,,7.4,6077.0,71.0,2115.0,8.0,,95.0,63.61
,Male,6.7,1219.0,54.0,1452.0,5.0,1.71,115.0,54.19
42.0,Male,6.5,4468.0,70.0,1742.0,,2.55,62.0,51.57
73.0,Female,4.5,2133.0,68.0,2674.0,1.0,2.2,125.0,73.1
74.0,Male,8.5,12707.0,76.0,1917.0,6.0,2.95,9.0,64.24
26.0,Female,6.4,9652.0,85.0,3191.0,3.0,2.28,117.0,80.47
,Male,7.5,14157.0,109.0,1997.0,2.0,1.63,124.0,78.29
23.0,,7.7,3687.0,55.0,2486.0,6.0,2.23,102.0,63.27
60.0,Male,5.2,16531.0,84.0,1898.0,8.0,1.04,122.0,54.86
66.0,Male,5.6,13288.0,61.0,2399.0,8.0,0.7,54.0,58.8
68.0,Male,8.8,16416.0,83.0,2892.0,8.0,2.55,41.0,66.65
30.0,Female,7.2,12093.0,88.0,3150.0,3.0,2.81,17.0,73.47
68.0,Male,6.0,6899.0,98.0,3027.0,5.0,2.15,25.0,57.71
24.0,Other,6.6,,84.0,2516.0,2.0,1.83,112.0,80.98
47.0,Male,8.2,11345.0,62.0,2405.0,7.0,1.16,8.0,55.86
44.0,Female,8.0,4239.0,104.0,2116.0,9.0,2.92,26.0,50.6
36.0,Male,4.9,2905.0,75.0,3573.0,5.0,2.44,64.0,66.6
19.0,Female,8.9,12124.0,79.0,3013.0,4.0,2.3,46.0,83.06
62.0,Male,8.1,2786.0,89.0,3360.0,4.0,2.1,120.0,70.31
37.0,Male,6.6,2885.0,67.0,3027.0,7.0,1.77,3.0,53.26
55.0,Male,5.3,2400.0,109.0,1591.0,7.0,1.32,5.0,27.46
41.0,Male,8.2,11652.0,54.0,1983.0,5.0,2.28,35.0,65.3
39.0,Male,7.4,16776.0,60.0,2412.0,3.0,1.72,79.0,75.16
68.0,Other,4.9,9549.0,,2092.0,5.0,1.8,46.0,55.93
23.0,Male,6.5,3760.0,78.0,3398.0,4.0,3.3,108.0,79.02
59.0,Male,10.0,9812.0,103.0,2481.0,1.0,2.07,12.0,70.26
60.0,Other,6.8,9303.0,104.0,1884.0,5.0,0.7,49.0,53.5
39.0,Male,5.8,11168.0,109.0,2715.0,9.0,1.73,84.0,62.23
32.0,Male,5.5,8475.0,94.0,2232.0,7.0,1.4,79.0,57.2
18.0,Female,9.1,10139.0,91.0,1681.0,2.0,2.0,67.0,77.61
71.0,Female,7.9,6656.0,87.0,3483.0,9.0,1.1,57.0,60.81
72.0,Female,8.6,16423.0,91.0,3480.0,3.0,2.4,12.0,72.15
31.0,Male,7.1,10233.0,66.0,3107.0,7.0,1.89,8.0,64.34
19.0,Other,8.4,6421.0,99.0,2091.0,6.0,1.77,7.0,58.98
24.0,Male,5.7,1246.0,62.0,3231.0,8.0,2.2,65.0,55.04
21.0,Other,7.0,12602.0,79.0,2034.0,8.0,2.05,115.0,67.12
65.0,Female,7.2,7586.0,73.0,3334.0,3.0,2.01,11.0,69.9
,Female,8.6,5383.0,96.0,3345.0,8.0,1.94,8.0,47.4
26.0,Male,7.2,9252.0,66.0,1776.0,6.0,2.09,89.0,66.35
60.0,Male,6.0,9350.0,63.0,2092.0,4.0,2.34,65.0,72.38
28.0,Female,6.9,14695.0,98.0,2938.0,2.0,2.25,40.0,80.89
38.0,Female,4.6,10315.0,80.0,1915.0,6.0,2.89,2.0,45.68
52.0,Female,3.8,12976.0,93.0,3166.0,5.0,1.72,104.0,68.07
59.0,Female,7.9,12071.0,102.0,2893.0,5.0,2.27,85.0,73.51
67.0,Female,6.3,15475.0,100.0,1898.0,7.0,3.81,76.0,63.05
20.0,Male,6.5,1304.0,75.0,3106.0,8.0,2.07,30.0,51.88
29.0,Male,7.9,7521.0,61.0,1495.0,2.0,2.1,121.0,72.52
33.0,Male,8.6,13218.0,107.0,2244.0,3.0,1.22,8.0,60.31
35.0,Male,7.5,3567.0,69.0,1792.0,10.0,1.6,95.0,58.09
74.0,Male,9.3,8623.0,96.0,1400.0,6.0,2.03,94.0,58.72
62.0,Female,7.5,7937.0,96.0,3031.0,5.0,2.47,94.0,74.46
36.0,,7.2,14734.0,77.0,1735.0,10.0,2.55,78.0,71.15
73.0,Female,7.1,17379.0,61.0,2927.0,7.0,2.33,39.0,69.39
46.0,Male,5.1,2986.0,79.0,1565.0,9.0,2.66,59.0,53.5
46.0,Female,8.0,4800.0,60.0,3361.0,5.0,1.4,57.0,70.12
42.0,Female,3.6,14206.0,72.0,3551.0,2.0,2.44,112.0,84.23
26.0,Female,6.0,4135.0,74.0,2097.0,8.0,2.11,,55.48
71.0,Female,6.8,9548.0,82.0,2469.0,9.0,2.19,61.0,64.0
18.0,Female,5.8,17064.0,62.0,2767.0,6.0,1.85,93.0,71.42
27.0,Female,6.2,17585.0,101.0,2697.0,5.0,1.43,126.0,70.52
31.0,Female,9.2,17158.0,56.0,1458.0,2.0,1.25,89.0,84.21
33.0,Female,8.2,3457.0,109.0,3554.0,3.0,2.32,46.0,69.9
25.0,Male,5.9,3707.0,70.0,3457.0,10.0,2.45,1.0,47.78
19.0,Male,6.2,4157.0,80.0,2470.0,2.0,2.01,114.0,76.7
56.0,Male,5.1,14126.0,102.0,2619.0,7.0,2.09,2.0,48.27
73.0,Female,7.7,4207.0,89.0,1773.0,7.0,1.6,66.0,51.79
24.0,Female,6.5,8419.0,55.0,3046.0,5.0,2.45,8.0,64.71
34.0,Female,4.2,14948.0,87.0,2531.0,10.0,2.14,114.0,62.92
46.0,Male,6.9,9469.0,84.0,2024.0,7.0,1.84,4.0,47.73
70.0,Male,7.4,17002.0,106.0,2075.0,10.0,2.71,88.0,54.37
57.0,Female,8.1,9577.0,84.0,1580.0,3.0,2.55,100.0,73.87
61.0,Male,6.7,7579.0,109.0,3135.0,8.0,1.02,95.0,52.29
51.0,Female,6.3,17468.0,82.0,1538.0,8.0,2.13,71.0,60.34
41.0,Male,9.4,10390.0,63.0,2639.0,10.0,1.43,76.0,64.49
29.0,Female,6.8,4302.0,81.0,3192.0,5.0,2.2,65.0,72.57
67.0,Female,7.7,11858.0,105.0,1515.0,4.0,0.7,98.0,67.52
63.0,Female,6.1,14187.0,52.0,1734.0,9.0,2.24,11.0,54.64
19.0,Male,7.7,15286.0,75.0,3077.0,8.0,2.6,115.0,84.91
58.0,Female,4.9,1295.0,54.0,3212.0,3.0,2.02,100.0,57.47
22.0,Female,6.2,3020.0,100.0,1578.0,4.0,1.28,125.0,51.37
60.0,Female,5.2,11760.0,81.0,1983.0,8.0,3.47,12.0,57.62
65.0,Female,6.0,13664.0,93.0,2733.0,6.0,2.91,27.0,64.92
25.0,Male,8.4,12164.0,108.0,2590.0,10.0,1.73,28.0,53.07
42.0,Female,6.0,7631.0,100.0,2536.0,7.0,1.92,53.0,63.21
25.0,Male,7.7,13862.0,75.0,1976.0,10.0,0.71,106.0,57.82
50.0,Male,8.8,10930.0,106.0,2585.0,4.0,2.43,102.0,81.67
70.0,Female,6.8,16756.0,79.0,1510.0,8.0,1.14,90.0,60.34
22.0,Female,8.1,7376.0,108.0,3319.0,2.0,2.57,51.0,78.54
40.0,Male,7.5,13864.0,108.0,2593.0,8.0,2.82,12.0,56.69
73.0,Male,7.0,3615.0,64.0,2219.0,5.0,2.05,90.0,54.19
35.0,Male,7.8,13500.0,97.0,2207.0,6.0,1.35,9.0,62.14
25.0,Male,9.2,13491.0,92.0,2213.0,9.0,2.97,26.0,68.16
45.0,Female,6.0,5463.0,96.0,2357.0,2.0,2.1,52.0,69.69
46.0,Male,5.6,2235.0,61.0,1824.0,3.0,2.17,100.0,62.31
55.0,Female,5.5,17879.0,81.0,2723.0,6.0,1.45,78.0,71.54
35.0,Male,8.1,2485.0,60.0,1804.0,5.0,2.24,13.0,62.49
72.0,Male,8.3,9069.0,104.0,2090.0,6.0,1.96,32.0,55.7
47.0,Female,6.1,1218.0,102.0,3315.0,5.0,1.17,110.0,56.22
34.0,Male,4.0,8213.0,85.0,2640.0,1.0,3.04,76.0,71.23
72.0,Male,5.9,14992.0,,3386.0,10.0,3.33,85.0,75.93
70.0,Other,7.5,9631.0,90.0,2847.0,7.0,2.81,46.0,68.68
46.0,Other,6.7,5227.0,77.0,3123.0,7.0,2.71,105.0,70.21
19.0,Female,7.0,7820.0,97.0,1596.0,2.0,3.34,76.0,71.79
52.0,Male,6.1,2751.0,57.0,2509.0,2.0,1.37,10.0,53.17
49.0,Female,8.1,11173.0,75.0,2170.0,6.0,1.36,94.0,73.02
26.0,Other,7.2,1268.0,72.0,,1.0,1.81,37.0,65.54
54.0,Other,7.6,7073.0,107.0,1597.0,5.0,2.31,109.0,62.01
65.0,Male,7.0,2219.0,69.0,1817.0,9.0,1.9,82.0,53.14
24.0,Male,7.5,5231.0,109.0,1415.0,9.0,1.39,25.0,31.23
59.0,Male,7.4,2332.0,105.0,2362.0,6.0,2.1,3.0,44.37
25.0,Male,5.6,16790.0,86.0,1512.0,3.0,2.03,11.0,58.37
60.0,Female,7.3,14170.0,62.0,3213.0,1.0,2.69,32.0,88.55
41.0,Male,7.8,16787.0,64.0,2702.0,2.0,2.13,15.0,85.3
18.0,Male,8.3,12675.0,52.0,3518.0,3.0,0.77,85.0,85.97
73.0,Male,7.3,9536.0,96.0,1585.0,6.0,2.37,21.0,62.33
27.0,Female,5.5,4123.0,94.0,1575.0,8.0,3.21,58.0,55.02
51.0,Male,5.7,17364.0,70.0,3310.0,5.0,2.12,42.0,81.5
28.0,Male,6.2,16614.0,94.0,2262.0,9.0,2.79,85.0,66.07
71.0,Male,7.0,8184.0,,3070.0,2.0,1.75,3.0,59.58
60.0,Other,6.6,4990.0,99.0,1817.0,5.0,2.5,52.0,55.98
,Male,5.3,7707.0,57.0,1419.0,7.0,1.58,108.0,49.67
42.0,Female,5.3,7821.0,63.0,2495.0,1.0,1.93,32.0,72.03
44.0,Male,4.1,16604.0,98.0,2661.0,10.0,,110.0,59.77
,Male,3.5,2323.0,73.0,1645.0,10.0,2.43,22.0,43.18
62.0,Male,6.6,11833.0,107.0,1422.0,8.0,1.52,92.0,53.67
66.0,Male,9.8,14111.0,103.0,1866.0,8.0,1.07,36.0,48.05
19.0,Male,9.1,14010.0,57.0,1640.0,3.0,2.43,46.0,69.39
55.0,Female,5.5,4445.0,75.0,3591.0,2.0,2.4,67.0,71.84
24.0,Female,7.0,8134.0,94.0,3574.0,3.0,2.18,91.0,77.31
34.0,Male,4.9,6946.0,59.0,1434.0,2.0,2.75,68.0,64.99
65.0,Male,5.1,8037.0,101.0,2405.0,6.0,1.96,74.0,47.4
32.0,Female,5.2,2662.0,57.0,2245.0,10.0,2.3,37.0,43.34
63.0,Male,6.5,2599.0,58.0,1459.0,7.0,1.86,86.0,55.89
44.0,Male,6.6,1605.0,83.0,2866.0,9.0,1.92,9.0,42.0
31.0,Male,7.1,17441.0,66.0,3270.0,10.0,2.34,11.0,62.5
37.0,Male,7.7,8202.0,89.0,2744.0,7.0,3.69,20.0,66.05
48.0,Male,6.4,5029.0,74.0,3418.0,2.0,2.62,113.0,76.25
61.0,Other,6.8,14601.0,67.0,2802.0,,2.48,79.0,59.81
52.0,Other,5.4,9503.0,100.0,2606.0,6.0,2.64,45.0,64.52
71.0,Other,5.1,7324.0,61.0,3485.0,6.0,0.7,81.0,64.9
67.0,Male,4.9,3125.0,80.0,2953.0,10.0,2.32,34.0,46.11
60.0,Male,7.6,7685.0,61.0,3082.0,7.0,2.74,95.0,71.82
52.0,,6.4,12068.0,59.0,3116.0,2.0,2.16,50.0,84.54
34.0,Male,4.4,11673.0,63.0,1469.0,8.0,2.07,80.0,53.47
41.0,Male,6.7,7766.0,66.0,3016.0,10.0,1.44,32.0,58.93
24.0,Male,5.2,11499.0,75.0,3046.0,3.0,1.8,4.0,74.68
39.0,Male,9.0,14096.0,79.0,2487.0,5.0,1.52,129.0,74.9
70.0,Male,6.0,16828.0,60.0,,2.0,2.8,84.0,79.58
42.0,Male,7.7,10076.0,54.0,3231.0,8.0,3.15,84.0,73.46
24.0,Female,8.2,5026.0,57.0,1712.0,2.0,3.45,78.0,74.62
55.0,Male,5.6,3375.0,88.0,2560.0,5.0,1.51,116.0,60.8
72.0,Female,6.9,3849.0,108.0,3095.0,7.0,1.63,2.0,43.43
67.0,Male,7.5,1380.0,53.0,1970.0,9.0,1.58,123.0,50.32
33.0,Female,7.0,10576.0,54.0,1980.0,4.0,1.39,59.0,67.64
43.0,Male,7.3,4769.0,97.0,1408.0,10.0,1.4,75.0,55.09
48.0,Female,5.1,4998.0,94.0,2087.0,1.0,1.74,121.0,60.63
32.0,Male,7.5,13369.0,94.0,2188.0,2.0,2.71,104.0,76.7
33.0,Male,6.2,6570.0,62.0,3495.0,2.0,1.6,45.0,70.76
31.0,Female,7.3,15119.0,102.0,1581.0,8.0,2.84,117.0,66.01
74.0,Male,8.0,3502.0,88.0,2821.0,4.0,3.06,10.0,62.2
60.0,Male,7.7,6934.0,61.0,1539.0,1.0,2.3,19.0,62.57
65.0,Female,7.3,2066.0,58.0,3158.0,8.0,2.96,29.0,56.12
64.0,Male,7.6,10203.0,86.0,2432.0,3.0,1.15,34.0,63.18
72.0,Female,7.7,3297.0,97.0,2336.0,7.0,1.71,87.0,55.65
24.0,Female,8.7,5232.0,97.0,3476.0,6.0,2.23,52.0,72.36
68.0,Male,6.8,13556.0,86.0,3047.0,2.0,2.26,110.0,83.32
21.0,Male,7.0,15991.0,81.0,1632.0,7.0,3.1,80.0,76.09
45.0,Male,8.0,10363.0,92.0,1985.0,9.0,1.4,78.0,67.9
51.0,Female,6.2,17415.0,59.0,2002.0,4.0,1.72,99.0,81.42
38.0,Male,5.1,13912.0,73.0,2741.0,9.0,2.04,53.0,64.77
26.0,Male,7.4,13849.0,57.0,3226.0,3.0,,44.0,82.88
28.0,Male,6.5,17842.0,100.0,2802.0,3.0,1.37,14.0,61.3
65.0,Female,5.2,2693.0,87.0,2284.0,2.0,1.77,109.0,62.08
36.0,Female,7.5,5100.0,97.0,3042.0,3.0,1.93,30.0,63.58
35.0,Other,,8543.0,80.0,3069.0,3.0,3.11,85.0,88.03
70.0,Female,4.7,11588.0,105.0,1577.0,7.0,1.39,102.0,50.08
26.0,Female,8.1,17840.0,105.0,2593.0,2.0,2.67,48.0,81.0
70.0,Female,3.5,2863.0,87.0,2963.0,6.0,2.99,21.0,45.31
70.0,Female,6.3,5053.0,100.0,2728.0,3.0,1.74,88.0,71.78
52.0,Female,9.2,6209.0,90.0,1938.0,2.0,2.28,42.0,64.08
27.0,Male,6.4,12463.0,93.0,1754.0,9.0,2.5,110.0,62.88
26.0,Female,6.9,17188.0,66.0,2039.0,6.0,2.39,57.0,73.67
,Female,7.8,16967.0,108.0,2175.0,3.0,2.16,43.0,73.25
50.0,Male,4.6,13760.0,62.0,3427.0,7.0,1.62,94.0,60.04
26.0,Male,6.9,14189.0,92.0,2767.0,10.0,2.56,50.0,64.04
43.0,Male,6.9,8181.0,87.0,3238.0,3.0,1.84,103.0,75.31
24.0,Female,9.2,11428.0,57.0,1458.0,3.0,2.12,89.0,84.52
48.0,Male,5.2,4071.0,96.0,3124.0,7.0,2.22,,58.81
19.0,Female,6.3,9712.0,56.0,1814.0,5.0,2.7,55.0,73.75
58.0,Male,5.6,6116.0,81.0,2644.0,7.0,3.45,11.0,58.9
21.0,Female,5.5,16804.0,99.0,2250.0,2.0,1.58,23.0,62.75
29.0,Male,8.3,7374.0,59.0,3300.0,10.0,2.14,0.0,50.34
27.0,Female,,7831.0,72.0,2884.0,1.0,1.06,111.0,78.44
65.0,Female,6.1,7966.0,81.0,2412.0,3.0,3.14,31.0,59.89
21.0,Male,6.1,16341.0,105.0,2521.0,7.0,2.13,26.0,63.89
42.0,Male,6.1,16866.0,74.0,2955.0,6.0,1.89,78.0,74.44
51.0,Male,6.2,8441.0,58.0,2981.0,4.0,2.14,32.0,71.74
47.0,Male,5.2,17927.0,59.0,2661.0,10.0,2.17,127.0,62.06
56.0,Female,6.5,13909.0,63.0,2999.0,4.0,1.59,112.0,85.13
63.0,,6.3,15420.0,102.0,3135.0,7.0,2.93,58.0,62.97
40.0,Female,5.8,,96.0,1468.0,5.0,2.55,83.0,66.22
,Female,7.0,6786.0,76.0,2207.0,5.0,2.65,50.0,72.32
36.0,Male,7.1,10450.0,101.0,3383.0,8.0,1.62,56.0,67.66
74.0,Female,6.1,5989.0,105.0,2106.0,4.0,1.59,62.0,59.01
46.0,Female,6.6,6405.0,102.0,3213.0,,2.02,,67.87
59.0,Male,9.6,9000.0,52.0,2608.0,8.0,2.66,56.0,68.25
67.0,Other,9.6,2056.0,57.0,1996.0,1.0,2.45,23.0,55.37
63.0,Male,5.4,4814.0,94.0,2170.0,5.0,1.56,84.0,58.47
66.0,Female,5.6,,74.0,2465.0,3.0,2.57,8.0,75.55
48.0,,,3985.0,61.0,1674.0,5.0,1.42,118.0,50.42
20.0,Female,8.2,11649.0,89.0,2077.0,6.0,1.64,118.0,77.21
46.0,Male,6.3,14062.0,72.0,2898.0,5.0,2.21,27.0,72.64
28.0,Female,7.1,5619.0,105.0,3394.0,10.0,1.28,5.0,35.85
68.0,Male,9.4,8899.0,85.0,3490.0,10.0,1.43,62.0,62.4
31.0,Female,6.8,15940.0,65.0,2242.0,2.0,3.19,8.0,74.9
30.0,Male,7.7,15236.0,106.0,3147.0,7.0,3.06,52.0,74.6
32.0,Female,7.5,16661.0,86.0,2271.0,4.0,3.7,97.0,82.44
54.0,Female,6.0,11756.0,69.0,3174.0,8.0,2.42,40.0,69.93
50.0,Male,8.2,16104.0,60.0,3406.0,5.0,2.55,116.0,82.58
72.0,Male,5.7,7894.0,84.0,2380.0,10.0,1.99,1.0,45.9
41.0,Female,8.5,11305.0,95.0,2721.0,10.0,1.85,92.0,59.56
34.0,Male,6.0,12409.0,100.0,3307.0,1.0,2.71,65.0,87.08
20.0,Male,6.2,17606.0,59.0,1703.0,2.0,3.05,31.0,74.72
18.0,Male,5.4,7386.0,77.0,1942.0,1.0,2.65,55.0,77.35
39.0,Male,5.6,15896.0,109.0,2777.0,8.0,1.51,35.0,60.81
70.0,Female,6.2,9756.0,90.0,1793.0,3.0,2.37,80.0,78.28
47.0,Female,3.6,2951.0,57.0,3147.0,8.0,1.56,124.0,58.1
68.0,Male,6.5,12213.0,105.0,1986.0,4.0,1.87,65.0,63.33
23.0,Male,6.1,17682.0,91.0,2143.0,4.0,3.25,91.0,80.29
23.0,Male,7.8,8817.0,78.0,3183.0,7.0,1.26,79.0,69.05
65.0,Male,7.3,10419.0,97.0,2559.0,8.0,3.62,107.0,68.02
24.0,Female,5.9,16778.0,89.0,3139.0,6.0,2.48,73.0,73.94
20.0,Male,6.2,16656.0,66.0,2779.0,6.0,1.77,58.0,78.48
41.0,Female,6.5,7921.0,98.0,2531.0,8.0,2.15,15.0,51.77
70.0,Female,8.7,13973.0,66.0,2522.0,2.0,1.62,100.0,84.39
57.0,Female,5.7,11800.0,65.0,3166.0,6.0,1.72,116.0,76.64
23.0,Female,5.9,12079.0,86.0,3598.0,3.0,2.15,127.0,81.17
65.0,Male,5.3,13304.0,53.0,1453.0,2.0,1.87,94.0,75.39
66.0,Male,4.9,6688.0,88.0,2514.0,4.0,1.45,46.0,61.98
63.0,Male,7.2,6321.0,83.0,3123.0,2.0,1.95,91.0,76.91
69.0,Female,7.1,1654.0,93.0,2815.0,4.0,1.18,41.0,50.28
31.0,Female,,15586.0,61.0,2464.0,1.0,1.21,116.0,92.12
73.0,Male,8.2,5849.0,85.0,3145.0,8.0,1.2,5.0,42.69
36.0,Male,9.9,12527.0,77.0,2430.0,4.0,3.27,116.0,92.6
63.0,Male,6.7,12721.0,62.0,1700.0,7.0,2.38,95.0,70.37
51.0,Female,6.5,13019.0,78.0,1998.0,8.0,2.52,115.0,71.44
62.0,Female,5.1,15700.0,105.0,1496.0,9.0,2.11,31.0,40.27
53.0,Female,7.7,15780.0,99.0,2944.0,1.0,2.45,66.0,86.68
54.0,Female,7.0,,61.0,3540.0,6.0,2.92,33.0,63.93
53.0,Male,7.6,15313.0,101.0,2234.0,5.0,2.39,92.0,73.06
62.0,Female,5.3,4693.0,84.0,3010.0,4.0,3.25,82.0,70.82
60.0,Female,7.3,12042.0,54.0,3561.0,9.0,2.07,89.0,66.29
25.0,,7.1,12507.0,105.0,2265.0,1.0,2.52,96.0,79.73
65.0,Female,7.0,2102.0,,3341.0,4.0,2.59,5.0,52.94
48.0,Male,5.9,5965.0,104.0,1438.0,8.0,1.45,52.0,40.51
36.0,Female,8.3,16490.0,57.0,2890.0,4.0,2.13,32.0,74.67
47.0,Female,9.5,3580.0,61.0,1766.0,1.0,0.81,122.0,67.11
73.0,Female,5.4,5095.0,104.0,3119.0,2.0,2.01,68.0,68.73
66.0,Female,7.7,2576.0,65.0,1421.0,4.0,1.9,21.0,49.22
65.0,Male,3.5,4001.0,83.0,3232.0,3.0,1.86,50.0,61.54
44.0,Female,7.7,11916.0,86.0,2272.0,7.0,1.81,68.0,75.09
62.0,Female,4.4,15333.0,107.0,1921.0,2.0,2.46,42.0,66.21
39.0,Female,6.1,11193.0,71.0,2620.0,8.0,1.48,80.0,70.41
57.0,Female,5.1,5980.0,95.0,3577.0,4.0,3.4,100.0,60.57
54.0,Male,6.5,15624.0,94.0,1753.0,1.0,2.5,80.0,79.79
32.0,Female,7.9,7371.0,92.0,2082.0,1.0,1.54,75.0,74.08
33.0,Female,4.4,6489.0,82.0,2807.0,7.0,2.55,85.0,59.51
21.0,Male,6.3,9692.0,56.0,1606.0,8.0,2.8,37.0,55.05
25.0,Female,6.1,3496.0,67.0,3499.0,2.0,2.36,82.0,72.81
42.0,Other,8.9,7186.0,84.0,2551.0,4.0,1.4,6.0,52.43
45.0,Female,7.4,14625.0,75.0,3578.0,8.0,3.67,102.0,78.66
27.0,Female,5.3,11419.0,62.0,2313.0,9.0,2.55,49.0,64.33
41.0,Male,6.2,17801.0,92.0,3232.0,8.0,1.23,105.0,69.38
52.0,Other,8.8,14231.0,78.0,2127.0,7.0,2.25,32.0,71.85
31.0,Male,7.7,7254.0,97.0,2376.0,8.0,1.95,127.0,59.32
37.0,Female,5.6,14080.0,83.0,2163.0,3.0,2.1,67.0,84.11
38.0,Female,6.5,15737.0,73.0,2604.0,1.0,1.26,122.0,89.21
46.0,Female,6.5,11797.0,58.0,1891.0,6.0,2.14,38.0,70.76
38.0,Female,6.1,14010.0,58.0,2507.0,6.0,1.52,67.0,73.33
60.0,Female,4.6,9656.0,81.0,3247.0,9.0,1.86,92.0,69.79
36.0,Female,5.9,16514.0,72.0,1742.0,3.0,2.37,91.0,72.98
42.0,Male,8.6,5191.0,93.0,3144.0,9.0,1.77,32.0,55.8
39.0,Female,6.3,8329.0,88.0,3279.0,5.0,1.9,52.0,67.66
28.0,Female,6.7,5465.0,68.0,1476.0,5.0,2.67,29.0,59.66
57.0,Male,7.0,2901.0,96.0,2886.0,10.0,1.48,84.0,47.65
31.0,Female,9.7,11548.0,84.0,,6.0,1.65,53.0,82.31
34.0,Female,6.8,3188.0,103.0,2803.0,1.0,1.22,0.0,46.55
63.0,Female,8.2,4999.0,107.0,2048.0,3.0,1.52,38.0,65.6
72.0,Female,6.0,14021.0,107.0,1884.0,6.0,2.19,47.0,61.18
56.0,Male,6.5,5248.0,59.0,2031.0,3.0,2.55,72.0,60.71
70.0,Female,6.8,15703.0,82.0,1736.0,2.0,1.54,118.0,74.62
66.0,Male,5.8,2025.0,53.0,2292.0,3.0,2.53,127.0,64.6
45.0,Male,6.5,8877.0,103.0,3320.0,6.0,2.17,87.0,73.13
61.0,Female,8.0,2328.0,92.0,3113.0,1.0,1.13,117.0,67.56
36.0,Male,5.8,2200.0,67.0,1794.0,6.0,2.22,2.0,48.31
44.0,Male,6.8,14488.0,87.0,2627.0,8.0,2.94,111.0,65.95
48.0,Female,7.7,2320.0,84.0,1562.0,5.0,0.78,67.0,61.18
72.0,Male,5.7,16189.0,83.0,1530.0,7.0,3.5,48.0,65.19
66.0,Male,8.2,11256.0,83.0,2776.0,7.0,1.67,47.0,60.01
45.0,Male,6.9,9306.0,109.0,2065.0,5.0,0.95,45.0,59.6
55.0,Female,6.6,16632.0,96.0,2949.0,10.0,2.2,105.0,64.03
29.0,Male,4.2,7713.0,75.0,1742.0,7.0,2.68,59.0,58.43
63.0,Female,6.3,7913.0,96.0,1663.0,9.0,1.9,14.0,40.42
49.0,Female,7.3,8086.0,60.0,2973.0,7.0,2.32,117.0,72.25
,Male,9.1,12130.0,68.0,1855.0,10.0,3.58,78.0,74.45
61.0,Female,7.5,15433.0,58.0,1527.0,5.0,2.24,,66.55
54.0,Male,8.3,10305.0,103.0,3135.0,2.0,4.19,92.0,84.1
22.0,Male,5.2,5921.0,53.0,2951.0,2.0,2.99,45.0,68.26
34.0,Male,6.6,16147.0,103.0,3445.0,10.0,2.14,77.0,62.95
28.0,Female,8.4,11262.0,100.0,2717.0,8.0,2.3,1.0,53.62
59.0,Male,5.6,15184.0,106.0,2448.0,4.0,1.88,35.0,64.23
20.0,Female,8.1,8462.0,96.0,,5.0,2.27,44.0,77.14
29.0,Male,7.8,4549.0,78.0,3142.0,1.0,2.49,103.0,82.31
52.0,Female,7.2,17067.0,99.0,2784.0,10.0,1.82,98.0,68.77
57.0,Male,6.4,12582.0,109.0,2102.0,5.0,1.13,103.0,59.52
46.0,Male,5.5,6370.0,103.0,3357.0,4.0,3.02,62.0,74.84
67.0,Male,9.1,,97.0,2947.0,3.0,2.78,46.0,81.75
70.0,Female,7.6,1352.0,96.0,3330.0,1.0,1.11,68.0,64.37
25.0,Male,7.2,16828.0,89.0,2625.0,8.0,2.22,34.0,71.7
72.0,Other,6.3,10920.0,103.0,2389.0,3.0,2.82,68.0,70.0
53.0,Female,6.8,11110.0,77.0,3255.0,1.0,2.75,86.0,87.32
54.0,Other,7.0,1424.0,81.0,2745.0,10.0,1.61,126.0,54.66
23.0,Male,,4155.0,100.0,3106.0,6.0,2.79,47.0,66.39
53.0,Female,7.8,13306.0,67.0,3357.0,1.0,2.11,14.0,86.86
59.0,Female,5.8,10578.0,96.0,2025.0,3.0,2.37,44.0,66.17
51.0,Female,4.9,3344.0,58.0,1824.0,6.0,1.46,107.0,49.74
22.0,Other,6.9,12385.0,85.0,1728.0,3.0,0.7,58.0,75.52
47.0,Female,4.5,13739.0,54.0,2719.0,10.0,1.56,54.0,52.04
71.0,Female,6.4,5777.0,109.0,3176.0,9.0,2.48,59.0,53.82
59.0,Female,6.1,12781.0,100.0,3547.0,9.0,1.96,32.0,62.64
25.0,Male,7.4,17546.0,66.0,1472.0,6.0,2.56,107.0,79.25
72.0,Female,9.4,9305.0,60.0,1403.0,10.0,2.87,87.0,61.91
72.0,Female,4.3,5052.0,89.0,2893.0,4.0,1.87,123.0,60.65
